 ex1018                    SWAT+ 2025-11-12        MODULAR Rev 2025.61.0.2.11-341-ga4e85d8                
  jday,   mon,   day,    yr,   unit , gis_id , name           ,      sedyld,     sedorgn,     sedorgp,     surqno3,     lat3no3,    surqsolp,        usle,     sedminp,     tileno3,     lchlabp,    tilelabp,      satexn,    plant_cov   ,    mgt_ops                   ,       percn
      ,      ,      ,      ,        ,        ,                ,         tha,        kgha,        kgha,        kgha,        kgha,        kgha,        tons,        kgha,        kgha,        kgha,        kgha,        kgha,                ,                              ,        kgha
365,12,31,2018,124,124,hru00124        ,.136E-03,.198E-03,.231E-04,.321E-03,.595E-02,.157E-05,.00,.333E-04,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,125,125,hru00125        ,.322E-10,.246E-06,.246E-06,.246E-06,.556E-03,.246E-06,.00,.493E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,126,126,hru00126        ,.173E-10,.176E-06,.176E-06,.176E-06,.533E-04,.176E-06,.00,.353E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,127,127,hru00127        ,.582E-07,.364E-06,.364E-06,.364E-06,.582E-02,.364E-06,.00,.727E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,128,128,hru00128        ,.138E-08,.361E-06,.361E-06,.361E-06,.378E-02,.361E-06,.00,.723E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,129,129,hru00129        ,.170E-05,.374E-05,.731E-06,.322E-03,.108E-04,.155E-05,.00,.119E-05,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,130,130,hru00130        ,.561E-05,.109E-04,.158E-05,.322E-03,.215E-03,.158E-05,.00,.233E-05,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,131,131,hru00131        ,.561E-08,.210E-06,.210E-06,.321E-03,.255E-04,.142E-05,.00,.421E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,132,132,hru00132        ,.161E-07,.301E-06,.301E-06,.321E-03,.278E-03,.151E-05,.00,.603E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,133,133,hru00133        ,.362E-05,.930E-05,.129E-05,.321E-03,.335E-03,.145E-05,.00,.199E-05,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,134,134,hru00134        ,.722E-06,.262E-05,.446E-06,.321E-03,.229E-04,.137E-05,.00,.730E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,135,135,hru00135        ,.115E-04,.207E-04,.270E-05,.321E-03,.218E-02,.156E-05,.00,.406E-05,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,136,136,hru00136        ,.581E-07,.363E-06,.363E-06,.321E-03,.400E-02,.157E-05,.00,.726E-06,.00,.00,.00,.00,                                        ,                                        ,.00
365,12,31,2018,137,137,hru00137        ,.425E-07,.266E-06,.266E-06,.279E-03,.00,.149E-05,.00,.532E-06,.00,.00,.00,.00,                                        ,                                        ,.00
